**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	24	0	0	24	28	0
4	1	3	-24	0	0	-24	-28	31
6	1	4	-24	0	0	25	-28	-31
8	2	1	24	0	0	26	28	-31
10	2	2	-24	0	0	27	-28	32
12	2	3	24	0	0	28	31	33
16	3	1	20	0	0	29	-31	34
19	3	2.5	21	0	0	-29	-31	-34
20	3	3	22	0	0	-29	24	-34
21	3	3.5	23	0	0	-29	-24	-34
22	3	4	24	0	0	28	-24	33
23	3	4.5	-24	0	0	27	25	-33
24	4	1	-24	0	0	28	26	33
25	4	1.5	23	0	0	-28	24	-33
26	4	2	24	0	0	29	31	-33
27	4	2.5	22	0	0	-29	-31	-33
28	4	3	25	0	0	27	-31	32
30	4	4	-25	0	0	-27	30	-32
32	5	1	24	24	0	26	31	33
36	5	3	-24	-24	0	22	-31	-33
38	5	4	-24	-24	0	-22	30	32
38.5	5	4.25	-24	-24	0	-22	-30	31
39	5	4.5	-24	-24	0	23	-30	32
39.5	5	4.75	-24	-24	0	-23	-30	33
40	6	1	20	-24	0	24	29	34
42	6	2	-20	-24	0	25	-29	-34
44	6	3	24	-24	0	26	-29	33
46	6	4	-24	-24	0	27	28	-33
47	6	4.5	-24	-24	0	-27	27	-33
48	7	1	-24	24	0	28	26	-33
50	7	2	23	-24	0	-28	-26	32
52	7	3	22	24	0	24	-26	31
56	8	1	21	25	0	28	0	-31
60	8	3	-21	-25	0	-28	28	30
62	8	4	-21	-25	0	27	-28	-30
64	9	1	17	24	28	26	-28	31
66	9	2	-17	-24	-28	25	27	-31
68	9	3	-17	-24	-28	24	26	35
72	10	1	0	25	-28	23	25	-35
74	10	2	0	-25	-28	-23	-25	34
76	10	3	24	26	-28	24	28	33
78	10	4	-24	-26	-28	-24	-28	32
79	10	4.5	-24	-26	-28	-24	-28	31
80	11	1	-24	-26	28	21	-28	35
82	11	2	24	25	-28	-21	29	-35
83	11	2.5	-24	24	-28	-21	-29	-35
84	11	3	23	25	28	-21	30	-35
88	12	1	22	26	29	24	31	0
91	12	2.5	-22	-26	-29	25	-31	0
92	12	3	-22	-26	-29	26	-31	33
93	12	3.5	-22	-26	-29	25	-31	-33
94	12	4	21	-26	-29	26	30	-33
95	12	4.5	20	-26	-29	-26	29	-33
96	13	1	19	0	28	-26	30	-33
98	13	2	-19	0	-28	25	-30	-33
99	13	2.5	-19	0	-28	24	-30	-33
100	13	3	-19	0	-28	23	26	33
104	14	1	0	26	29	22	0	31
108	14	3	0	-26	30	0	0	33
112	15	1	0	26	-30	0	0	-33
114	15	2	0	-26	29	0	0	-33
115	15	2.5	0	-26	28	0	0	-33
116	15	3	0	27	29	0	25	32
119	15	4.5	0	-27	-29	0	-25	31
120	16	1	0	25	30	21	28	32
128	17	1	0	24	0	24	26	33
131	17	2.5	0	-24	0	25	-26	-33
132	17	3	22	-24	0	26	24	-33
134	17	4	-22	-24	0	27	-24	-33
136	18	1	21	0	30	28	25	0
138	18	2	-21	0	-30	28	-25	0
140	18	3	19	0	-30	-28	26	35
141	18	3.5	-19	0	-30	27	-26	-35
142	18	4	-19	0	-30	26	-26	-35
143	18	4.5	-19	0	-30	25	-26	-35
144	19	1	-19	26	30	26	0	-35
146	19	2	-19	-26	-30	-26	0	34
148	19	3	22	-26	31	24	0	33
150	19	4	-22	-26	-31	-24	0	32
152	20	1	-22	26	29	24	0	31
155	20	2.5	-22	-26	-29	-24	0	30
156	20	3	20	27	-29	-24	0	29
157	20	3.5	-20	-27	-29	-24	0	28
158	20	4	-20	-27	-29	-24	0	31
160	21	1	21	25	28	0	0	-31
162	21	2	-21	-25	-28	0	0	30
163	21	2.5	-21	-25	-28	0	0	29
164	21	3	-21	-25	-28	25	28	30
168	22	1	17	24	0	26	-28	31
170	22	2	-17	-24	0	-26	28	-31
170.5	22	2.25	-17	-24	0	-26	27	-31
171	22	2.5	-17	-24	0	-26	26	-31
171.5	22	2.75	-17	-24	0	-26	25	-31
172	22	3	-17	-24	0	-26	26	28
174	22	4	-17	-24	0	-26	24	-28
176	23	1	0	0	30	-26	28	-28
178	23	2	0	0	-30	-26	-28	29
180	23	3	0	0	-30	-26	-28	30
182	23	4	0	0	-30	-26	-28	31
184	24	1	0	0	30	25	27	32
188	24	3	0	0	31	24	26	35
192	25	1	0	0	29	25	25	-35
194	25	2	0	0	-29	-25	-25	34
195	25	2.5	0	0	-29	-25	-25	33
196	25	3	0	0	-29	-25	32	34
200	26	1	0	0	28	0	-32	35
202	26	2	0	0	-28	0	28	-35
204	26	3	0	24	-28	28	28	-35
208	27	1	0	-24	0	26	0	-35
212	27	3	24	24	0	-26	28	-35
214	27	4	-24	-24	0	25	-28	-35
215	27	4.5	-24	-24	0	24	-28	-35
216	28	1	24	22	0	26	29	0
218	28	2	-24	-22	0	27	-29	0
220	28	3	23	21	0	28	30	0
224	29	1	22	24	0	29	31	0
228	29	3	20	-24	0	-29	-31	34
232	30	1	24	24	0	28	-31	-34
236	30	3	-24	-24	28	-28	-31	33
238	30	4	-24	-24	-28	-28	30	-33
239	30	4.5	-24	-24	-28	-28	29	-33
240	31	1	21	0	-28	0	30	32
244	31	3	-21	0	28	21	-30	-32
246	31	4	-21	0	-28	-21	-30	31
247	31	4.5	-21	0	-28	-21	-30	30
248	32	1	0	0	26	24	28	31
252	32	3	21	23	25	23	-28	32
256	33	1	19	24	28	21	0	33
260	33	3	17	24	-28	-21	26	-33
264	34	1	-17	24	28	-21	-26	31
266	34	2	18	-24	-28	-21	-26	-31
268	34	3	19	-24	-28	-21	26	-31
271	34	4.5	20	-24	-28	-21	-26	-31
272	35	1	18	25	0	0	27	0
275	35	2.5	-18	-25	0	0	26	0
276	35	3	-18	-25	0	0	27	34
277	35	3.5	-18	-25	0	0	25	-34
278	35	4	-18	-25	0	0	32	-34
281	36	1.5	0	-25	0	0	31	-34
282	36	2	0	-25	0	0	31	-34
284	36	3	27	-25	27	0	-31	32
286	36	4	-27	-25	-27	0	30	-32
288	37	1	26	24	28	0	31	33
292	37	3	24	-24	28	0	-31	33
296	38	1	-24	-24	28	24	0	31
298	38	2	25	-24	-28	-24	0	-31
300	38	3	26	-24	-28	-24	24	-31
302	38	4	-26	-24	-28	25	-24	-31
304	39	1	22	0	29	26	-24	0
306	39	2	-22	0	-29	-26	25	0
307	39	2.5	23	0	-29	-26	-25	0
308	39	3	24	0	-29	22	26	0
312	40	1	20	0	-29	22	24	34
316	40	3	-20	0	-29	-22	31	-34
318	40	4	-20	0	-29	23	-31	-34
320	41	1	0	0	28	24	-31	33
324	41	3	21	23	-28	25	30	32
327	41	4.5	-21	-23	-28	-25	29	-32
328	42	1	19	24	-28	21	28	33
